date,name,price,,
,,,2017-7-18,18500
,,,2017-7-19,18500
,,,2017-7-20,18500
,,,2017-7-21,18500
,,,2017-7-22,18500
,,,2017-7-23,18500
,,,2017-7-24,16700
,,,2017-7-25,16700
,,,2017-7-26,16700
,,,2017-7-27,16700
,,,2017-7-28,16700
,,,2017-7-29,16700
,,,2017-7-30,16700
,,,2017-7-31,18800
,,,2017-8-1,18800
,,,2017-8-2,18800
,,,2017-8-3,18800
,,,2017-8-4,18800
,,,2017-8-5,18800
,,,2017-8-6,18800
,,,2017-8-7,17000
,,,2017-8-8,17000
,,,2017-8-9,17000
,,,2017-8-10,17000
,,,2017-8-11,17000
,,,2017-8-12,17000
,,,2017-8-13,17000
,,,2017-8-14,20709
,,,2017-8-15,20709
,,,2017-8-16,20709
,,,2017-8-17,20709
,,,2017-8-18,20709
,,,2017-8-19,20709
,,,2017-8-20,20709
,,,2017-8-21,18100
,,,2017-8-22,18100
,,,2017-8-23,18100
,,,2017-8-24,18100
,,,2017-8-25,18100
,,,2017-8-26,18100
,,,2017-8-27,18100
,,,2017-8-28,17100
,,,2017-8-29,17100
,,,2017-8-30,17100
,,,2017-8-31,17100
,,,2017-9-1,17100
,,,2017-9-2,17100
,,,2017-9-3,17100
,,,2017-9-4,23800
,,,2017-9-5,23800
,,,2017-9-6,23800
,,,2017-9-7,23800
,,,2017-9-8,23800
,,,2017-9-9,23800
,,,2017-9-10,23800
,,,2017-9-11,23800
,,,2017-9-12,23800
,,,2017-9-13,23800
,,,2017-9-14,23800
,,,2017-9-15,23800
,,,2017-9-16,23800
,,,2017-9-17,23800
,,,2017-9-18,19199.7
,,,2017-9-19,19199.7
,,,2017-9-20,19199.7
,,,2017-9-21,19199.7
,,,2017-9-22,19199.7
,,,2017-9-23,19199.7
,,,2017-9-24,19199.7
,,,2017-9-25,20709
,,,2017-9-26,20709
,,,2017-9-27,20709
,,,2017-9-28,20709
,,,2017-9-29,20709
,,,2017-9-30,20709
,,,2017-10-1,20709
,,,2017-10-2,19800
,,,2017-10-3,19800
,,,2017-10-4,19800
,,,2017-10-5,19800
,,,2017-10-6,19800
,,,2017-10-7,19800
,,,2017-10-8,19800
,,,2017-10-9,22000
,,,2017-10-10,22000
,,,2017-10-11,22000
,,,2017-10-12,22000
,,,2017-10-13,22000
,,,2017-10-14,22000
,,,2017-10-15,22000
,,,2017-10-16,22900
,,,2017-10-17,22900
,,,2017-10-18,22900
,,,2017-10-19,22900
,,,2017-10-20,22900
,,,2017-10-21,22900
,,,2017-10-22,22900
,,,2017-10-23,22592.7
,,,2017-10-24,22592.7
,,,2017-10-25,22592.7
,,,2017-10-26,22592.7
,,,2017-10-27,22592.7
,,,2017-10-28,22592.7
,,,2017-10-29,22592.7
,,,2017-10-30,22500
,,,2017-10-31,22500
,,,2017-11-1,22500
,,,2017-11-2,22500
,,,2017-11-3,22500
,,,2017-11-4,22500
,,,2017-11-5,22500
,,,2017-11-6,21000
,,,2017-11-7,21000
,,,2017-11-8,21000
,,,2017-11-9,21000
,,,2017-11-10,21000
,,,2017-11-11,21000
,,,2017-11-12,21000
,,,2017-11-13,23283
,,,2017-11-14,23283
,,,2017-11-15,23283
,,,2017-11-16,23283
,,,2017-11-17,23283
,,,2017-11-18,23283
,,,2017-11-19,23283
,,,2017-11-20,19731
,,,2017-11-21,19731
,,,2017-11-22,19731
,,,2017-11-23,19731
,,,2017-11-24,19731
,,,2017-11-25,19731
,,,2017-11-26,19731
,,,2017-11-27,22800
,,,2017-11-28,22800
,,,2017-11-29,22800
,,,2017-11-30,22800
,,,2017-12-1,22800
,,,2017-12-2,22800
,,,2017-12-3,22800
,,,2017-12-4,25740
,,,2017-12-5,25740
,,,2017-12-6,25740
,,,2017-12-7,25740
,,,2017-12-8,25740
,,,2017-12-9,25740
,,,2017-12-10,25740
,,,2017-12-11,23500
,,,2017-12-12,23500
,,,2017-12-13,23500
,,,2017-12-14,23500
,,,2017-12-15,23500
,,,2017-12-16,23500
,,,2017-12-17,23500
,,,2017-12-18,23600
,,,2017-12-19,23600
,,,2017-12-20,23600
,,,2017-12-21,23600
,,,2017-12-22,23600
,,,2017-12-23,23600
,,,2017-12-24,23600
,,,2017-12-25,23600
,,,2017-12-26,23600
,,,2017-12-27,23600
,,,2017-12-28,23600
,,,2017-12-29,23600
,,,2017-12-30,23600
,,,2017-12-31,23600
,,,2018-1-1,22800
,,,2018-1-2,22800
,,,2018-1-3,22800
,,,2018-1-4,22800
,,,2018-1-5,22800
,,,2018-1-6,22800
,,,2018-1-7,22800
,,,2018-1-8,22600
,,,2018-1-9,22600
,,,2018-1-10,22600
,,,2018-1-11,22600
,,,2018-1-12,22600
,,,2018-1-13,22600
,,,2018-1-14,22600
,,,2018-1-15,23300
,,,2018-1-16,23300
,,,2018-1-17,23300
,,,2018-1-18,23300
,,,2018-1-19,23300
,,,2018-1-20,23300
,,,2018-1-21,23300
,,,2018-1-22,22000
,,,2018-1-23,22000
,,,2018-1-24,22000
,,,2018-1-25,22000
,,,2018-1-26,22000
,,,2018-1-27,22000
,,,2018-1-28,22000
,,,2018-1-29,22000
,,,2018-1-30,22000
,,,2018-1-31,22000
,,,2018-2-1,22000
,,,2018-2-2,22000
,,,2018-2-3,22000
,,,2018-2-4,22000
,,,2018-2-5,23500
,,,2018-2-6,23500
,,,2018-2-7,23500
,,,2018-2-8,23500
,,,2018-2-9,23500
,,,2018-2-10,23500
,,,2018-2-11,23500
,,,2018-2-12,23500
,,,2018-2-13,23500
,,,2018-2-14,23500
,,,2018-2-15,23500
,,,2018-2-16,23500
,,,2018-2-17,23500
,,,2018-2-18,23500
,,,2018-2-19,22200
,,,2018-2-20,22200
,,,2018-2-21,22200
,,,2018-2-22,22200
,,,2018-2-23,22200
,,,2018-2-24,22200
,,,2018-2-25,22200
,,,2018-2-26,23000
,,,2018-2-27,23000
,,,2018-2-28,23000
,,,2018-3-1,23000
,,,2018-3-2,23000
,,,2018-3-3,23000
,,,2018-3-4,23000
,,,2018-3-5,21000
,,,2018-3-6,21000
