date,name,price,,
2023-6-19,烧碱（32%）,918.33,2017-6-19,1041
2023-6-26,烧碱（32%）,750,2017-6-20,1041
2023-7-1,烧碱（32%）,695.5814724,2017-6-21,1041
2023-7-3,烧碱（32%）,750,2017-6-22,1041
2023-7-10,烧碱（32%）,700,2017-6-23,1041
2023-7-17,烧碱（32%）,780,2017-6-24,1041
2023-7-24,烧碱（32%）,810,2017-6-25,1041
2023-7-31,烧碱（32%）,904,2017-6-26,1041
2023-8-1,烧碱（32%）,663.73,2017-6-27,1041
2023-8-7,烧碱（32%）,823.33,2017-6-28,1041
2023-8-14,烧碱（32%）,823.33,2017-6-29,1041
2023-8-21,烧碱（32%）,800,2017-6-30,1041
2023-8-28,烧碱（32%）,856.33,2017-7-1,1041
,,,2017-7-2,1041
,,,2017-7-3,980
,,,2017-7-4,980
,,,2017-7-5,980
,,,2017-7-6,980
,,,2017-7-7,980
,,,2017-7-8,980
,,,2017-7-9,980
,,,2017-7-10,1070
,,,2017-7-11,1070
,,,2017-7-12,1070
,,,2017-7-13,1070
,,,2017-7-14,1070
,,,2017-7-15,1070
,,,2017-7-16,1070
,,,2017-7-17,1050
,,,2017-7-18,1050
,,,2017-7-19,1050
,,,2017-7-20,1050
,,,2017-7-21,1050
,,,2017-7-22,1050
,,,2017-7-23,1050
,,,2017-7-24,1036
,,,2017-7-25,1036
,,,2017-7-26,1036
,,,2017-7-27,1036
,,,2017-7-28,1036
,,,2017-7-29,1036
,,,2017-7-30,1036
,,,2017-7-31,742.95
,,,2017-8-1,742.95
,,,2017-8-2,742.95
,,,2017-8-3,742.95
,,,2017-8-4,742.95
,,,2017-8-5,742.95
,,,2017-8-6,742.95
,,,2017-8-7,1073
,,,2017-8-8,1073
,,,2017-8-9,1073
,,,2017-8-10,1073
,,,2017-8-11,1073
,,,2017-8-12,1073
,,,2017-8-13,1073
,,,2017-8-14,980
,,,2017-8-15,980
,,,2017-8-16,980
,,,2017-8-17,980
,,,2017-8-18,980
,,,2017-8-19,980
,,,2017-8-20,980
,,,2017-8-21,1042
,,,2017-8-22,1042
,,,2017-8-23,1042
,,,2017-8-24,1042
,,,2017-8-25,1042
,,,2017-8-26,1042
,,,2017-8-27,1042
,,,2017-8-28,1042
,,,2017-8-29,1042
,,,2017-8-30,1042
,,,2017-8-31,1042
,,,2017-9-1,1042
,,,2017-9-2,1042
,,,2017-9-3,1042
,,,2017-9-4,1071
,,,2017-9-5,1071
,,,2017-9-6,1071
,,,2017-9-7,1071
,,,2017-9-8,1071
,,,2017-9-9,1071
,,,2017-9-10,1071
,,,2017-9-11,1071
,,,2017-9-12,1071
,,,2017-9-13,1071
,,,2017-9-14,1071
,,,2017-9-15,1071
,,,2017-9-16,1071
,,,2017-9-17,1071
,,,2017-9-18,1071
,,,2017-9-19,1071
,,,2017-9-20,1071
,,,2017-9-21,1071
,,,2017-9-22,1071
,,,2017-9-23,1071
,,,2017-9-24,1071
,,,2017-9-25,1071
,,,2017-9-26,1071
,,,2017-9-27,1071
,,,2017-9-28,1071
,,,2017-9-29,1071
,,,2017-9-30,1071
,,,2017-10-1,1071
,,,2017-10-2,1280
,,,2017-10-3,1280
,,,2017-10-4,1280
,,,2017-10-5,1280
,,,2017-10-6,1280
,,,2017-10-7,1280
,,,2017-10-8,1280
,,,2017-10-9,1280
,,,2017-10-10,1280
,,,2017-10-11,1280
,,,2017-10-12,1280
,,,2017-10-13,1280
,,,2017-10-14,1280
,,,2017-10-15,1280
,,,2017-10-16,1249
,,,2017-10-17,1249
,,,2017-10-18,1249
,,,2017-10-19,1249
,,,2017-10-20,1249
,,,2017-10-21,1249
,,,2017-10-22,1249
,,,2017-10-23,1249
,,,2017-10-24,1249
,,,2017-10-25,1249
,,,2017-10-26,1249
,,,2017-10-27,1249
,,,2017-10-28,1249
,,,2017-10-29,1249
,,,2017-10-30,1249
,,,2017-10-31,1249
,,,2017-11-1,1249
,,,2017-11-2,1249
,,,2017-11-3,1249
,,,2017-11-4,1249
,,,2017-11-5,1249
,,,2017-11-6,1498
,,,2017-11-7,1498
,,,2017-11-8,1498
,,,2017-11-9,1498
,,,2017-11-10,1498
,,,2017-11-11,1498
,,,2017-11-12,1498
,,,2017-11-13,1498
,,,2017-11-14,1498
,,,2017-11-15,1498
,,,2017-11-16,1498
,,,2017-11-17,1498
,,,2017-11-18,1498
,,,2017-11-19,1498
,,,2017-11-20,1498
,,,2017-11-21,1498
,,,2017-11-22,1498
,,,2017-11-23,1498
,,,2017-11-24,1498
,,,2017-11-25,1498
,,,2017-11-26,1498
,,,2017-11-27,742.95
,,,2017-11-28,742.95
,,,2017-11-29,742.95
,,,2017-11-30,742.95
,,,2017-12-1,742.95
,,,2017-12-2,742.95
,,,2017-12-3,742.95
,,,2017-12-4,1540
,,,2017-12-5,1540
,,,2017-12-6,1540
,,,2017-12-7,1540
,,,2017-12-8,1540
,,,2017-12-9,1540
,,,2017-12-10,1540
,,,2017-12-11,1293
,,,2017-12-12,1293
,,,2017-12-13,1293
,,,2017-12-14,1293
,,,2017-12-15,1293
,,,2017-12-16,1293
,,,2017-12-17,1293
,,,2017-12-18,1200
